COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Halifax,ROUND,"552,864","4,990,420",10/26/1983,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,ROUND,"552,864","4,990,420",07/29/1981,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,ROUND,"552,864","4,990,420",07/29/1981,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,ROUND,"552,864","4,990,420",07/29/1981,American Eel,100 ft gill net,Natural Occurrence
Halifax,ROUND,"552,864","4,990,420",07/29/1981,White Sucker,100 ft gill net,Natural Occurrence
Halifax,ROUND,"552,864","4,990,420",07/29/1981,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,ROUND,"552,864","4,990,420",07/29/1981,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Halifax,RUSSELL,"458,476","4,945,680",01/01/2002,Chain Pickerel,angling,Illegal Introduction
Halifax,RUSSELL,"458,476","4,945,680",01/01/1996,Smallmouth Bass,unknown,Illegal Introduction
Halifax,RUSSELL,"458,476","4,945,680",09/02/1971,White Perch,unknown,Natural Occurrence
Halifax,RUSSELL,"458,476","4,945,680",09/02/1971,Yellow Perch,unknown,Natural Occurrence
Halifax,RUSSELL,"458,476","4,945,680",09/02/1971,American Eel,unknown,Natural Occurrence
Halifax,RUSSELL,"458,476","4,945,680",09/02/1971,Golden Shiner,unknown,Natural Occurrence
Halifax,RUSSELL,"458,476","4,945,680",09/02/1971,Common Shiner,unknown,Natural Occurrence
Halifax,SALMON RIVER BIG,"545,434","4,981,710",08/17/1981,White Perch,100 ft gill net,Natural Occurrence
Halifax,SALMON RIVER BIG,"545,434","4,981,710",08/17/1981,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,SALMON RIVER BIG,"545,434","4,981,710",08/17/1981,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SALMON RIVER BIG,"545,434","4,981,710",08/17/1981,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",09/01/1998,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",09/01/1998,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",09/01/1998,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",09/01/1998,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",09/01/1998,Banded Killifish,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/07/1985,White Perch,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/07/1985,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/07/1985,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",06/27/1983,American Eel,300 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",06/27/1983,White Sucker,300 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",06/27/1983,Golden Shiner,unknown,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/30/1971,Brook Trout,300 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/30/1971,Yellow Perch,300 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/30/1971,American Eel,300 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/30/1971,White Sucker,300 ft gill net,Natural Occurrence
Halifax,SANDY,"444,497","4,953,700",08/30/1971,Banded Killifish,300 ft gill net,Natural Occurrence
Halifax,SCHMIDT,"440,044","4,952,170",08/14/1985,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SCHMIDT,"440,044","4,952,170",08/14/1985,American Eel,100 ft gill net,Natural Occurrence
Halifax,SCHMIDT,"440,044","4,952,170",08/14/1985,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SCHMIDT,"440,044","4,952,170",08/14/1985,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,Brook Trout,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,White Perch,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,Brown Bullhead,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,American Eel,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,White Sucker,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,Lake Chub,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,Golden Shiner,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,Banded Killifish,unknown,Natural Occurrence
Halifax,SCRAGGY,"509,336","4,977,600",07/15/1975,Alewife (Gaspereau),unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",07/20/1983,Smallmouth Bass,unknown,Illegal Introduction
Halifax,SECOND,"551,195","4,976,970",07/20/1983,White Perch,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",07/20/1983,Yellow Perch,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",07/20/1983,Brown Bullhead,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",07/20/1983,American Eel,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",07/20/1983,White Sucker,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",07/20/1983,Banded Killifish,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",01/01/1975,Smallmouth Bass,unknown,Illegal Introduction
Halifax,SECOND,"551,195","4,976,970",10/22/1971,Smallmouth Bass,unknown,Illegal Introduction
Halifax,SECOND,"551,195","4,976,970",10/22/1971,White Perch,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",10/22/1971,Yellow Perch,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",10/22/1971,Brown Bullhead,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",10/22/1971,American Eel,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",10/22/1971,White Sucker,unknown,Natural Occurrence
Halifax,SECOND,"551,195","4,976,970",10/22/1971,Golden Shiner,unknown,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",06/21/1995,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",06/21/1995,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",06/21/1995,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",06/21/1995,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",06/21/1995,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",06/21/1995,Banded Killifish,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,Lake Chub,unknown,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Halifax,SELOAM,"538,810","5,001,470",08/14/1973,Banded Killifish,100 ft gill net,Natural Occurrence
Halifax,SEVENTEEN MILE,"535,723","5,003,660",07/06/1973,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SEVENTEEN MILE,"535,723","5,003,660",07/06/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,SEVENTEEN MILE,"535,723","5,003,660",07/06/1973,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SEVENTEEN MILE,"535,723","5,003,660",07/06/1973,Banded Killifish,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,White Perch,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,Lake Whitefish,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,Banded Killifish,unknown,Natural Occurrence
Halifax,SHAW BIG,"491,158","4,979,440",08/09/1988,Alewife (Gaspereau),unknown,Natural Occurrence
Halifax,SHAW LITTLE,"492,062","4,977,910",08/06/1991,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SHAW LITTLE,"492,062","4,977,910",08/06/1991,American Eel,100 ft gill net,Natural Occurrence
Halifax,SHAW LITTLE,"492,062","4,977,910",08/06/1991,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SHAW LITTLE,"492,062","4,977,910",08/06/1991,Black Nose Dace,100 ft gill net,Natural Occurrence
Halifax,SHAW LITTLE,"492,062","4,977,910",08/06/1991,Common Shiner,100 ft gill net,Natural Occurrence
Halifax,SHAW LITTLE,"492,062","4,977,910",08/06/1991,Banded Killifish,100 ft gill net,Natural Occurrence
Halifax,SHEEHAN,"449,922","4,927,760",08/13/1979,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SHEEHAN,"449,922","4,927,760",08/13/1979,American Eel,100 ft gill net,Natural Occurrence
Halifax,SHELDRAKE,"436,770","4,947,320",07/05/1979,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,Brook Trout,300 ft gill net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,White Perch,300 ft gill net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,Yellow Perch,300 ft gill net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,American Eel,300 ft gill net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,White Sucker,300 ft gill net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,Golden Shiner,seine net,Natural Occurrence
Halifax,SNOW,"473,525","4,947,790",09/06/1974,Banded Killifish,seine net,Natural Occurrence
Halifax,SOLDIER,"454,922","4,962,600",06/22/1983,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SOLDIER,"454,922","4,962,600",06/22/1983,American Eel,100 ft gill net,Natural Occurrence
Halifax,SOLDIER,"454,922","4,962,600",06/22/1983,White Sucker,100 ft gill net,Natural Occurrence
Halifax,SOLDIER,"454,922","4,962,600",06/22/1983,Creek Chub,100 ft gill net,Natural Occurrence
Halifax,SOUTHWEST,"522,219","4,979,680",08/07/1975,Brook Trout,300 ft gill net,Natural Occurrence
Halifax,SOUTHWEST,"522,219","4,979,680",08/07/1975,White Perch,300 ft gill net,Natural Occurrence
Halifax,SOUTHWEST,"522,219","4,979,680",08/07/1975,Yellow Perch,300 ft gill net,Natural Occurrence
Halifax,SOUTHWEST,"522,219","4,979,680",08/07/1975,White Sucker,300 ft gill net,Natural Occurrence
Halifax,SOUTHWEST,"522,219","4,979,680",08/07/1975,Golden Shiner,300 ft gill net,Natural Occurrence
Halifax,SOUTHWEST,"522,219","4,979,680",08/07/1975,Banded Killifish,300 ft gill net,Natural Occurrence
Halifax,SPECTACLE,"453,893","4,950,100",07/10/1990,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,SPECTACLE,"453,893","4,950,100",07/10/1990,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Halifax,SPIDER,"457,441","4,955,880",08/22/1989,Brook Trout,unknown,Natural Occurrence
Halifax,SPRINGFIELD,"441,491","4,962,360",06/19/1984,Brook Trout,unknown,Natural Occurrence
Halifax,SPRINGFIELD,"441,491","4,962,360",06/19/1984,White Sucker,unknown,Natural Occurrence
Halifax,SPRINGFIELD,"441,491","4,962,360",06/19/1984,Lake Chub,unknown,Natural Occurrence
Halifax,SPRINGFIELD,"441,491","4,962,360",06/19/1984,Golden Shiner,unknown,Natural Occurrence
Halifax,SPRUCE HILL,"448,070","4,936,430",09/16/1971,Brook Trout,unknown,Natural Occurrence
Halifax,SPRUCE HILL,"448,070","4,936,430",09/16/1971,American Eel,unknown,Natural Occurrence
Halifax,SQUARE,"443,253","4,966,010",08/22/2006,Brown Bullhead,unknown,Natural Occurrence
Halifax,SQUARE,"443,253","4,966,010",08/22/2006,White Sucker,unknown,Natural Occurrence
Halifax,STILLWATER,"441,599","4,946,620",08/27/1979,Brook Trout,visual observation,Natural Occurrence
Halifax,STILLWATER,"441,599","4,946,620",08/27/1979,White Sucker,100 ft gill net,Natural Occurrence
Halifax,STILLWATER,"441,599","4,946,620",08/27/1979,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,TANGIER,"521,400","4,964,520",07/29/1975,Yellow Perch,300 ft gill net,Natural Occurrence
Halifax,TANGIER,"521,400","4,964,520",07/29/1975,Brown Bullhead,300 ft gill net,Natural Occurrence
Halifax,TANGIER,"521,400","4,964,520",07/29/1975,American Eel,300 ft gill net,Natural Occurrence
Halifax,TANGIER,"521,400","4,964,520",07/29/1975,White Sucker,300 ft gill net,Natural Occurrence
Halifax,TANGIER,"521,400","4,964,520",07/29/1975,Banded Killifish,300 ft gill net,Natural Occurrence
Halifax,TANGIER,"521,400","4,964,520",07/29/1975,Alewife (Gaspereau),300 ft gill net,Natural Occurrence
Halifax,TANGIER GRAND,"514,060","4,970,470",09/05/1979,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,TANGIER GRAND,"514,060","4,970,470",09/05/1979,White Perch,100 ft gill net,Natural Occurrence
Halifax,TANGIER GRAND,"514,060","4,970,470",09/05/1979,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,TANGIER GRAND,"514,060","4,970,470",09/05/1979,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,TANGIER GRAND,"514,060","4,970,470",09/05/1979,White Sucker,100 ft gill net,Natural Occurrence
Halifax,TAYLOR,"434,709","4,954,820",08/15/1985,American Eel,unknown,Natural Occurrence
Halifax,TAYLOR,"434,709","4,954,820",08/15/1985,White Sucker,unknown,Natural Occurrence
Halifax,TAYLOR,"434,709","4,954,820",08/15/1985,Banded Killifish,unknown,Natural Occurrence
Halifax,TAYLOR BAY GRAND,"523,146","4,973,540",08/06/1975,Brook Trout,300 ft gill net,Natural Occurrence
Halifax,TAYLOR BAY GRAND,"523,146","4,973,540",08/06/1975,White Perch,300 ft gill net,Natural Occurrence
Halifax,TAYLOR BAY GRAND,"523,146","4,973,540",08/06/1975,White Sucker,300 ft gill net,Natural Occurrence
Halifax,TAYLOR BAY GRAND,"523,146","4,973,540",08/06/1975,Golden Shiner,300 ft gill net,Natural Occurrence
Halifax,TAYLOR BAY GRAND,"523,146","4,973,540",08/06/1975,Banded Killifish,300 ft gill net,Natural Occurrence
Halifax,TEN MILE,"523,408","4,998,750",07/04/1991,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,TEN MILE,"523,408","4,998,750",07/04/1991,White Perch,100 ft gill net,Natural Occurrence
Halifax,TEN MILE,"523,408","4,998,750",07/04/1991,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,TEN MILE,"523,408","4,998,750",07/04/1991,American Eel,unknown,Natural Occurrence
Halifax,TEN MILE,"523,408","4,998,750",07/04/1991,White Sucker,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,White Perch,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,White Sucker,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/21/1973,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/16/1971,Smallmouth Bass,unknown,Illegal Introduction
Halifax,THIRD,"525,124","4,966,720",06/16/1971,White Perch,unknown,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/16/1971,Yellow Perch,unknown,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/16/1971,American Eel,unknown,Natural Occurrence
Halifax,THIRD,"525,124","4,966,720",06/16/1971,Common Shiner,unknown,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",10/03/2007,Smallmouth Bass,100 ft gill net,Illegal Introduction
Halifax,THOMAS,"451,802","4,961,080",10/03/2007,White Perch,100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",10/03/2007,Chain Pickerel,unknown,Illegal Introduction
Halifax,THOMAS,"451,802","4,961,080",10/03/2007,White Sucker,100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",10/03/2007,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",07/05/1984,Smallmouth Bass,100 ft gill net,Illegal Introduction
Halifax,THOMAS,"451,802","4,961,080",07/05/1984,White Perch,100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",07/05/1984,White Sucker,100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",07/05/1984,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",09/26/1983,Smallmouth Bass,100 ft gill net,Illegal Introduction
Halifax,THOMAS,"451,802","4,961,080",09/26/1983,White Perch,100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",09/26/1983,White Sucker,100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",09/26/1983,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Halifax,THOMAS,"451,802","4,961,080",01/01/1960,Smallmouth Bass,unknown,Illegal Introduction
Halifax,THREE MILE,"450,593","4,958,870",07/09/1984,Atlantic Salmon,100 ft gill net,Natural Occurrence
Halifax,THREE MILE,"450,593","4,958,870",07/09/1984,Smallmouth Bass,100 ft gill net,Illegal Introduction
Halifax,THREE MILE,"450,593","4,958,870",07/09/1984,White Perch,100 ft gill net,Natural Occurrence
Halifax,THREE MILE,"450,593","4,958,870",07/09/1984,White Sucker,100 ft gill net,Natural Occurrence
Halifax,THREE MILE,"450,593","4,958,870",08/03/1971,Atlantic Salmon,100 ft gill net,Natural Occurrence
Halifax,THREE MILE,"450,593","4,958,870",08/03/1971,Smallmouth Bass,100 ft gill net,Illegal Introduction
Halifax,THREE MILE,"450,593","4,958,870",08/03/1971,White Perch,100 ft gill net,Natural Occurrence
Halifax,THREE MILE,"450,593","4,958,870",08/03/1971,White Sucker,100 ft gill net,Natural Occurrence
Halifax,TOMAHAWK,"436,609","4,959,530",07/19/1978,Yellow Perch,300 ft gill net,Natural Occurrence
Halifax,TOMAHAWK,"436,609","4,959,530",07/19/1978,American Eel,300 ft gill net,Natural Occurrence
Halifax,TOMAHAWK,"436,609","4,959,530",07/19/1978,White Sucker,300 ft gill net,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,Smallmouth Bass,angling,Illegal Introduction
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,American Eel,100 ft gill net,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,White Sucker,100 ft gill net,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,Lake Chub,100 ft gill net,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,Creek Chub,100 ft gill net,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,Golden Shiner,visual observation,Natural Occurrence
Halifax,TUCKER,"445,830","4,965,450",06/19/1984,Banded Killifish,minnow pail,Natural Occurrence
Halifax,VINEGAR,"416,253","4,947,860",09/04/1986,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,VINEGAR,"416,253","4,947,860",09/04/1986,Yellow Perch,100 ft gill net,Natural Occurrence
Halifax,VINEGAR,"416,253","4,947,860",09/04/1986,American Eel,100 ft gill net,Natural Occurrence
Halifax,VINEGAR,"416,253","4,947,860",09/04/1986,Golden Shiner,100 ft gill net,Natural Occurrence
Halifax,VINEGAR,"416,253","4,947,860",09/04/1986,Banded Killifish,100 ft gill net,Natural Occurrence
Halifax,WEBBER,"442,538","4,958,110",01/01/2002,Smallmouth Bass,unknown,Illegal Introduction
Halifax,WEBBER,"442,538","4,958,110",08/19/1971,Brook Trout,100 ft gill net,Natural Occurrence
Halifax,WEBBER,"442,538","4,958,110",08/19/1971,American Eel,100 ft gill net,Natural Occurrence
